run_id,panel_id,dataset,horizon,model_name,series_id,n_predictions,abs_y,abs_error,MAE,sMAPE,WAPE
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_252_CA_2_validation,378,14731.0,3414.689115524292,9.033569088688603,26.264985559685943,0.2318029404333916
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_252_CA_3_validation,378,17274.0,3718.471442222595,9.837226037625912,21.952022476381906,0.21526406403974732
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_252_TX_1_validation,378,11801.0,3306.3968448638916,8.747081600169025,29.972203726233925,0.28017937843097124
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_252_TX_2_validation,378,21934.0,4968.022731781006,13.14291727984393,22.985020381011044,0.2264987112145986
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_252_TX_3_validation,378,17754.0,4220.328656673431,11.164890626120188,25.210101941790647,0.23771142597011555
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_252_WI_3_validation,378,6826.0,2301.6954951286316,6.089141521504317,34.711843496585836,0.33719535527814704
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_281_CA_3_validation,378,3821.0,1954.9866066128016,5.171922239716406,78.79480109636982,0.5116426607204401
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_282_CA_3_validation,378,13394.0,3953.7726650238037,10.459716045036517,38.561774530126904,0.2951898361224282
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_288_CA_3_validation,378,12500.0,4346.459279358387,11.498569522112135,47.63281047314653,0.34771674234867095
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_318_CA_3_validation,378,5296.0,3170.6897531971335,8.388068130151147,98.34265588708116,0.5986951950900932
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_318_WI_3_validation,378,5628.0,3668.6050408557057,9.70530434088811,97.39312431732114,0.6518487990148731
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_319_CA_3_validation,378,4783.0,2915.938425309956,7.714122818280307,116.21383018992158,0.6096463360464052
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_376_WI_2_validation,378,8991.0,4674.425679683685,12.366205501808691,56.64389090687207,0.5199005316075727
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_377_TX_2_validation,378,11838.0,2156.1232986450195,5.70402989059529,18.79430451798598,0.18213577450963164
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_377_TX_3_validation,378,15919.0,3135.363345146179,8.29461202419624,20.175317162841118,0.19695730543037748
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_412_WI_2_validation,378,7130.0,7428.206956595182,19.65134115501371,127.93915303989256,1.041824257586982
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_462_WI_2_validation,378,8298.0,4315.913762807846,11.417761277269435,57.522694770221484,0.5201149388777834
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_501_CA_3_validation,378,4934.0,2231.5703574046493,5.903625284139284,66.89423701601335,0.4522842232275333
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_541_CA_3_validation,378,7136.0,4313.735653184354,11.411999082498292,115.99554396689926,0.6045033146278523
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_547_WI_2_validation,378,6199.0,7407.852183550596,19.59749254907565,140.43052317053537,1.195007611477754
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_555_CA_1_validation,378,6830.0,1639.9707312583923,4.338546908090985,25.54567263544623,0.24011284498658747
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_555_CA_3_validation,378,11167.0,2238.432334423065,5.921778662494882,21.005439162187685,0.2004506433619652
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_555_TX_1_validation,378,9228.0,2222.3939785957336,5.879349149724163,25.025315945072958,0.24083159716035257
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_555_TX_2_validation,378,16845.0,3578.577417373657,9.467136024798036,22.08135678882677,0.21244152077017853
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_555_TX_3_validation,378,12158.0,2977.507100582123,7.877002911592918,26.2742638745927,0.24490106107765444
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_555_WI_3_validation,378,8320.0,2089.724877357483,5.528372691421913,26.275144876998564,0.25116885545162054
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_586_CA_1_validation,378,16440.0,3204.7349948883057,8.47813490711192,20.470665545537802,0.19493521866717187
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_586_CA_2_validation,378,14229.0,2919.94216632843,7.724714725736588,23.54154989715384,0.20521063787535526
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_586_CA_3_validation,378,27702.0,4301.747651100159,11.380284791270261,16.348241100672784,0.15528653711284957
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_586_TX_1_validation,378,19685.0,3583.0703411102295,9.479022066429179,18.875696572988453,0.1820203373690744
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_586_TX_2_validation,378,34848.0,5783.811977386475,15.301089887265805,17.093240805502056,0.1659725659259204
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_586_TX_3_validation,378,27768.0,5376.7151889801025,14.224114256561117,20.256026760249114,0.19362990452967813
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_586_WI_3_validation,378,12341.0,2545.197458267212,6.733326609172519,21.982492032568572,0.2062391587608145
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_587_CA_1_validation,378,10362.0,2848.9719886779785,7.536962933010525,28.773492201670308,0.27494421817004233
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_587_CA_3_validation,378,12820.0,2750.8156871795654,7.277290177723718,23.63588210699485,0.21457220648826564
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_587_TX_1_validation,378,10602.0,2866.4546999931335,7.583213492045327,29.06067919497457,0.27036924165187076
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_587_TX_2_validation,378,11359.0,2947.3442702293396,7.797207064098782,27.76334301107107,0.2594721604216339
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_587_TX_3_validation,378,11748.0,2869.4697103500366,7.591189709920732,25.042530386481193,0.24425176288304704
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_587_WI_3_validation,378,11072.0,3225.2035679221153,8.532284571222528,33.0963783300669,0.291293674848457
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_607_CA_3_validation,378,7937.0,3264.218605041504,8.635498955136253,46.53887463920541,0.4112660457403936
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_635_CA_3_validation,378,6861.0,3993.9667806103826,10.566049684154452,111.738925121506,0.5821260429398605
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_681_CA_3_validation,378,14755.0,5868.728038311005,15.525735551087314,42.82749942743848,0.397745038177635
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_681_WI_3_validation,378,12789.0,4743.404263496399,12.54868852776825,44.056561574504926,0.37089719786507147
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_694_CA_3_validation,378,6591.0,1577.9407534599304,4.174446437724684,24.697315157223375,0.23940839834015026
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_694_TX_1_validation,378,6424.0,1785.4327516555786,4.7233670678719015,28.946479624891957,0.27793162385672143
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_694_WI_1_validation,378,7117.0,1743.2697410583496,4.611824711794576,25.442529683307026,0.24494446270315437
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_694_WI_2_validation,378,11714.0,2310.1470289230347,6.111500076515965,20.773673416159767,0.19721248326131421
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_694_WI_3_validation,378,16615.0,3029.34353351593,8.014136332052725,19.02374975702897,0.18232582205933975
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_711_CA_3_validation,378,5232.0,4295.108658671379,11.362721319236453,94.06146955633376,0.8209305540274042
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_711_WI_2_validation,378,7949.0,7466.1364877820015,19.751683830111116,117.87423559079943,0.93925481038898
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_714_CA_1_validation,378,8737.0,2484.016927719116,6.571473353754276,30.83332717426655,0.28431005238859064
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_714_CA_3_validation,378,11479.0,2559.1996145248413,6.770369350594819,23.69173204078799,0.22294621609241583
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_714_TX_1_validation,378,5659.0,1912.582623243332,5.059742389532624,35.68620874604802,0.33797183658655805
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_714_TX_2_validation,378,8856.0,2328.707823753357,6.160602708342214,27.678092659474185,0.2629525546243628
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_714_TX_3_validation,378,6863.0,2422.9110181331635,6.409817508288792,36.981255831811026,0.3530396354558012
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_714_WI_3_validation,378,8435.0,2398.9388823509216,6.346399159658523,29.500882880841985,0.284402949893411
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_723_CA_3_validation,378,8460.0,3601.578727245331,9.527986050913574,60.46593122694317,0.4257185256791171
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_723_WI_3_validation,378,8049.0,3606.017458088696,9.539728725102371,63.7523843263914,0.4480081324498318
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_752_CA_3_validation,378,6697.0,5175.871618270874,13.692782058917656,74.18772445917074,0.7728642105824808
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_804_CA_3_validation,378,8100.0,3641.9715361595154,9.634845333755331,55.64066218829219,0.4496261155752488
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_808_CA_1_validation,378,2395.0,2603.6278529912233,6.887904372992654,142.27936725534153,1.0871097507270244
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,FOODS_3_808_CA_3_validation,378,8869.0,5252.294863812625,13.894959957176258,111.19863989020861,0.5922082381116953
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,HOUSEHOLD_1_118_CA_3_validation,378,7935.0,2545.4502811431885,6.733995452759758,33.73695149640112,0.32078768508420774
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,HOUSEHOLD_1_334_CA_3_validation,378,7215.0,2534.0358493328094,6.703798543208491,39.50077472458765,0.3512177199352473
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_cov,HOUSEHOLD_1_459_CA_3_validation,378,8248.0,2726.290491104126,7.212408706624672,35.267787881457686,0.330539584275476
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_1_218_TX_2_validation,378,5582.0,2427.3398225307465,6.4215339220390115,48.56274518243509,0.4348512759818607
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_2_197_CA_1_validation,378,6349.0,2133.6710505485535,5.644632408858607,36.500553860445095,0.33606411254505486
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_2_197_CA_3_validation,378,5223.0,1705.427125453949,4.511711972100394,34.03522881266377,0.32652252066895443
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_2_276_CA_3_validation,378,3143.0,2376.790533065796,6.287805643031206,62.412403644523664,0.7562171597409468
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_2_360_CA_3_validation,378,4857.0,2327.5629721581936,6.157574000418501,80.1325445247993,0.47921823598068636
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_2_360_TX_3_validation,378,3979.0,2148.667453855276,5.684305433479566,103.20641158927448,0.5400018732986369
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_2_360_WI_2_validation,378,10631.0,5934.320211976767,15.699259820044356,115.74370204341606,0.5582090313213025
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_007_WI_2_validation,378,8464.0,8372.753245010972,22.150140859817387,129.91392180941764,0.9892194287583852
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_030_TX_2_validation,378,5036.0,1882.7757720164955,4.980888285757924,75.20019597542819,0.37386333836705626
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_030_TX_3_validation,378,5820.0,2217.238295789808,5.865709777221714,77.66355081624842,0.38096877934532786
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_080_CA_1_validation,378,6869.0,2035.3525576591492,5.3845305758178545,30.1860839377531,0.29630987882648846
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_080_TX_2_validation,378,6590.0,1543.8736038208008,4.084321703229632,24.086227368454626,0.23427520543562985
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_090_CA_1_validation,378,18773.0,6138.472340859473,16.23934481708855,59.28195588905163,0.32698409102751147
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_090_CA_2_validation,378,14152.0,5245.347506172955,13.876580704161256,62.56605407646698,0.3706435490512263
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_090_CA_3_validation,378,36819.0,10706.617470264435,28.324384841969405,52.042261425389654,0.290790555698537
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_090_CA_4_validation,378,9660.0,3505.8970568850636,9.274859938849374,58.29707153532492,0.3629293019549755
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_090_TX_1_validation,378,16993.0,5371.852940268815,14.211251164732314,57.32378870069169,0.31612151711109365
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_090_TX_2_validation,378,19339.0,6144.567608512938,16.255469863790843,58.85810621483483,0.31772933494559896
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_090_TX_3_validation,378,21770.0,6600.896637834609,17.462689518080975,58.008111620198754,0.30321068616603625
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_090_WI_3_validation,378,23889.0,8423.679976468906,22.284867662616154,65.02655483263062,0.35261752172417876
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_099_TX_2_validation,378,5210.0,2763.9488519728184,7.312033999928091,77.34063568318238,0.5305084168853778
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_120_CA_1_validation,378,15279.0,6994.2380239367485,18.503275195599862,64.4436684325645,0.457768049213741
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_120_CA_3_validation,378,31365.0,8953.249388635159,23.685844943479257,36.76969711516151,0.2854535115139537
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_120_WI_3_validation,378,12400.0,4842.324069857597,12.810381137189411,48.83760627844586,0.3905100056336772
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_202_CA_3_validation,378,7882.0,2615.095536828041,6.918242160920744,49.36420835106674,0.33178070753971595
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_202_TX_1_validation,378,8044.0,3226.513593956828,8.535750248563037,64.4354438111921,0.40110810466892444
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_202_TX_2_validation,378,7798.0,3616.454773321748,9.567340670163354,68.43952137324362,0.4637669624675234
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_202_TX_3_validation,378,9826.0,3405.797944739461,9.010047472855717,59.55652072461655,0.3466108227905008
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_226_WI_1_validation,378,14808.0,2650.955002784729,7.013108472975474,18.479807029305288,0.17902181272182124
source_b_repair_baselines_m5_rohlik_100_v2,m5_top_volume_100_20260714,M5,14,lightgbm_direct,FOODS_3_226_WI_2_validation,378,14519.0,3213.846962928772,8.502240642668708,23.438090241661257,0.22135456732066755
